Source IP,Destination IP,Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label
192.168.10.12,192.168.10.3,235,2,2,1.4297872e+06,17021.277,0
192.168.10.5,52.84.145.17,5604595,8,6,732.61316,2.4979503,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.9,188.92.40.78,8620806,3,1,0.6959906,0.46399373,0
192.168.10.17,151.101.21.127,4,2,0,3e+06,500000.0,0
172.16.0.1,192.168.10.50,58,1,1,137931.03,34482.758,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,73,1,1,109589.04,27397.26,1
172.16.0.1,192.168.10.50,41,1,1,146341.47,48780.49,1
172.16.0.1,192.168.10.50,99,1,1,60606.062,20202.02,1
172.16.0.1,192.168.10.50,36,1,1,222222.22,55555.555,1
172.16.0.1,192.168.10.50,29,1,1,206896.55,68965.516,1
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,17,1,1,470588.25,117647.06,1
192.168.10.14,162.208.20.178,135,2,0,88888.89,14814.814,0
192.168.10.25,192.168.10.255,27,13,0,1.04e+08,481481.47,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
172.16.0.1,192.168.10.50,66,1,1,90909.09,30303.031,1
172.16.0.1,192.168.10.50,26,1,1,230769.23,76923.08,1
192.168.10.3,192.168.10.1,30602,1,1,3921.3123,65.35521,0
192.168.10.17,172.217.9.226,115542064,22,19,51.686806,0.35484913,0
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,87,1,1,91954.02,22988.506,1
172.16.0.1,192.168.10.50,12,1,1,500000.0,166666.67,1
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
192.168.10.3,192.168.10.1,23610,1,1,5336.7217,84.70987,0
172.16.0.1,192.168.10.50,26,1,1,230769.23,76923.08,1
172.16.0.1,192.168.10.50,77,1,1,77922.08,25974.025,1
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
172.16.0.1,192.168.10.50,72,1,1,83333.336,27777.777,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,67,1,1,89552.24,29850.746,1
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
192.168.10.9,172.217.10.6,118091691,8,8,5.8429174,0.13548794,0
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,58,1,1,137931.03,34482.758,1
192.168.10.8,162.248.16.28,462200,5,4,8390.308,19.47209,0
192.168.10.15,184.84.243.218,115863112,16,14,6.6198807,0.25892624,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
172.16.0.1,192.168.10.50,20,1,1,300000.0,100000.0,1
192.168.10.3,192.168.10.1,512,1,1,322265.62,3906.25,0
172.16.0.1,192.168.10.50,66,1,1,90909.09,30303.031,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,12,1,1,666666.7,166666.67,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,73,1,1,82191.78,27397.26,1
192.168.10.25,192.168.10.3,118195880,22,13,79.038284,0.29611862,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
165.254.34.234,192.168.10.14,83,1,1,144578.31,24096.385,0
192.168.10.3,192.168.10.1,790987,1,1,279.39777,2.5284865,0
192.168.10.8,213.239.195.215,5384882,8,5,660.7387,2.4141662,0
192.168.10.3,192.168.10.1,51032,1,1,2429.848,39.191097,0
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
172.16.0.1,192.168.10.50,54,1,1,148148.14,37037.035,1
157.240.2.35,192.168.10.19,50,1,1,240000.0,40000.0,0
172.16.0.1,192.168.10.50,65,1,1,123076.92,30769.23,1
172.16.0.1,192.168.10.50,22,1,1,363636.38,90909.09,1
172.16.0.1,192.168.10.50,87,1,1,68965.516,22988.506,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,46,1,1,173913.05,43478.26,1
172.16.0.1,192.168.10.50,58,1,1,103448.27,34482.758,1
172.16.0.1,192.168.10.50,78,1,1,76923.08,25641.025,1
172.16.0.1,192.168.10.50,25,1,1,240000.0,80000.0,1
172.16.0.1,192.168.10.50,100,1,1,60000.0,20000.0,1
192.168.10.5,203.205.191.27,65665127,19,25,232.7415,0.6700665,0
172.16.0.1,192.168.10.50,95,1,1,63157.895,21052.63,1
172.16.0.1,192.168.10.50,12,1,1,500000.0,166666.67,1
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
104.97.91.19,192.168.10.17,215,2,1,172093.02,13953.488,0
192.168.10.15,124.42.15.200,5548119,3,1,2.1628952,0.7209651,0
172.16.0.1,192.168.10.50,14,1,1,571428.56,142857.14,1
192.168.10.8,192.168.10.3,4768345,4,4,85.56428,1.6777309,0
192.168.10.3,192.168.10.1,31373,1,1,8924.872,63.749084,0
172.16.0.1,192.168.10.50,51,1,1,156862.75,39215.688,1
172.16.0.1,192.168.10.50,40,1,1,150000.0,50000.0,1
192.168.10.9,192.168.10.50,2,2,0,1.04e+09,1e+06,0
185.13.88.201,192.168.10.17,23341,2,1,771.1752,128.52919,0
172.16.0.1,192.168.10.50,74,1,1,81081.08,27027.027,1
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
192.168.10.14,68.67.178.173,5754981,10,7,958.99536,2.9539628,0
192.168.10.3,192.168.10.1,106220,1,1,1845.2269,18.828846,0
192.168.10.19,192.168.10.3,46495,2,2,8431.014,86.030754,0
172.16.0.1,192.168.10.50,69,1,1,115942.03,28985.508,1
192.168.10.8,52.216.65.72,6221477,10,11,671.0625,3.3754044,0
192.168.10.16,192.168.10.3,247,2,2,1.03643725e+06,16194.332,0
172.16.0.1,192.168.10.50,12,1,1,666666.7,166666.67,1
192.168.10.17,192.168.10.3,1199,2,2,130108.42,3336.1135,0
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,5,1,1,1.2e+06,400000.0,1
104.90.76.90,192.168.10.14,5,3,0,8.6e+06,600000.0,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
192.168.10.9,192.168.10.3,869119,2,2,625.9212,4.6023617,0
192.168.10.9,192.168.10.3,31747,2,2,9953.696,125.996155,0
172.16.0.1,192.168.10.50,64,1,1,93750.0,31250.0,1
172.16.0.1,192.168.10.50,9,1,1,888888.9,222222.22,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.14,162.208.20.178,169,2,0,71005.914,11834.319,0
172.16.0.1,192.168.10.50,67,1,1,89552.24,29850.746,1
192.168.10.14,157.240.2.35,63623418,7,2,4.3851776,0.14145735,0
172.16.0.1,192.168.10.50,62,1,1,129032.26,32258.064,1
192.168.10.3,192.168.10.1,23698,1,1,10718.204,84.39531,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
192.168.10.3,192.168.10.1,207974,1,1,932.8089,9.616587,0
172.16.0.1,192.168.10.50,60,1,1,133333.33,33333.332,1
192.168.10.15,107.178.242.85,118015096,24,27,74.98193,0.4321481,0
172.16.0.1,192.168.10.50,82,1,1,73170.734,24390.244,1
172.16.0.1,192.168.10.50,64,1,1,125000.0,31250.0,1
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
192.168.10.3,192.168.10.1,95789,1,1,2192.3186,20.879225,0
192.168.10.3,192.168.10.1,23274,1,1,5413.7666,85.9328,0
172.16.0.1,192.168.10.50,4,1,1,1.5e+06,500000.0,1
192.168.10.17,54.164.247.151,50953,1,1,0.0,39.251858,0
192.168.10.8,192.168.10.3,208,2,2,1.3653846e+06,19230.77,0
172.16.0.1,192.168.10.50,53,1,1,113207.55,37735.848,1
192.168.10.3,192.168.10.1,20678574,2,2,18.473227,0.19343694,0
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
192.168.10.5,203.205.158.62,32881899,57,84,4780.168,4.2880735,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,7,1,1,857142.9,285714.28,1
172.16.0.1,192.168.10.50,64,1,1,93750.0,31250.0,1
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
192.168.10.5,72.167.239.239,59827,3,4,45330.703,117.00403,0
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.8,172.217.10.66,5363874,5,1,33.744267,1.1185945,0
172.16.0.1,192.168.10.50,39,1,1,205128.2,51282.05,1
192.168.10.17,172.217.10.142,115999406,16,14,10.198328,0.25862202,0
172.16.0.1,192.168.10.50,63,1,1,126984.125,31746.031,1
192.168.10.14,192.168.10.3,122234,4,2,6250.3066,49.086178,0
172.16.0.1,192.168.10.50,7,1,1,857142.9,285714.28,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
52.84.3.75,192.168.10.19,57,1,1,0.0,35087.72,0
172.16.0.1,192.168.10.50,91,1,1,87912.086,21978.021,1
192.168.10.9,192.168.10.3,152,2,2,1.9473684e+06,26315.79,0
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
199.59.150.46,192.168.10.9,4,3,0,1.08e+07,750000.0,0
172.16.0.1,192.168.10.50,94,1,1,63829.79,21276.596,1
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
172.16.0.1,192.168.10.50,41,1,1,146341.47,48780.49,1
172.16.0.1,192.168.10.50,57,1,1,140350.88,35087.72,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.5,72.167.18.239,10155,2,0,1181.684,196.94731,0
192.168.10.3,192.168.10.1,71923,1,1,4310.165,27.807516,0
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,26,1,1,230769.23,76923.08,1
185.5.72.153,192.168.10.25,168,1,1,0.0,11904.762,0
172.16.0.1,192.168.10.50,93,1,1,86021.51,21505.377,1
172.16.0.1,192.168.10.50,58,1,1,137931.03,34482.758,1
192.168.10.9,205.174.165.73,1024165,3,3,17.575293,5.858431,0
172.16.0.1,192.168.10.50,50,1,1,120000.0,40000.0,1
104.88.49.187,192.168.10.17,95,2,1,389473.7,31578.947,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.19,8.43.72.98,114472023,44,46,568.0427,0.7862183,0
192.168.10.15,8.41.222.241,75244956,15,15,93.029495,0.39869782,0
52.63.195.141,192.168.10.8,28,1,1,428571.44,71428.57,0
172.16.0.1,192.168.10.50,16,1,1,375000.0,125000.0,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,66,1,1,121212.125,30303.031,1
192.168.10.16,172.217.7.132,110055712,17,14,15.028752,0.28167552,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.17,192.168.10.3,31058,2,2,13909.46,128.79129,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,58,1,1,103448.27,34482.758,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.3,192.168.10.1,78265,1,1,1635.4692,25.554207,0
199.167.65.25,192.168.10.17,86,1,1,0.0,23255.814,0
172.16.0.1,192.168.10.50,62,1,1,96774.195,32258.064,1
172.16.0.1,192.168.10.50,67,1,1,119402.984,29850.746,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.15,52.21.70.206,20446628,11,10,317.99866,1.0270642,0
192.168.10.25,192.168.10.3,33968,2,2,7300.9893,117.75789,0
172.16.0.1,192.168.10.50,9,1,1,888888.9,222222.22,1
192.168.10.14,104.20.3.12,280308,11,9,21861.666,71.35009,0
172.16.0.1,192.168.10.50,30,1,1,200000.0,66666.664,1
192.168.10.5,192.168.10.3,60881,4,2,6307.3867,98.55292,0
172.16.0.1,192.168.10.50,59,1,1,101694.914,33898.305,1
172.16.0.1,192.168.10.50,25,1,1,320000.0,80000.0,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
192.168.10.16,72.21.206.141,65253326,15,17,95.30549,0.49039647,0
172.16.0.1,192.168.10.50,33,1,1,181818.19,60606.062,1
172.16.0.1,192.168.10.50,69,1,1,86956.52,28985.508,1
172.16.0.1,192.168.10.50,667,3,1,0.0,5997.0015,1
192.168.10.14,192.168.10.3,173,2,2,1.6878612e+06,23121.387,0
172.16.0.1,192.168.10.50,97,1,1,61855.67,20618.557,1
192.168.10.17,192.168.10.3,182,2,2,1.1648351e+06,21978.021,0
192.168.10.14,50.63.243.230,116902,3,5,23147.594,68.43339,0
192.168.10.15,35.186.237.110,5145171,5,1,35.178616,1.166142,0
172.16.0.1,192.168.10.50,57,1,1,140350.88,35087.72,1
52.84.145.148,192.168.10.16,25,1,1,0.0,80000.0,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
192.168.10.14,184.31.6.96,5150093,8,6,792.99536,2.7183976,0
172.16.0.1,192.168.10.50,14,1,1,428571.44,142857.14,1
172.16.0.1,192.168.10.50,14,1,1,428571.44,142857.14,1
172.16.0.1,192.168.10.50,70,1,1,85714.29,28571.428,1
192.168.10.17,192.168.10.3,122799,2,2,1938.1266,32.573555,0
192.168.10.19,192.168.10.3,264,2,2,1.1212121e+06,15151.516,0
172.16.0.1,192.168.10.50,71,1,1,112676.055,28169.014,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
172.16.0.1,192.168.10.50,62,1,1,96774.195,32258.064,1
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,33,1,1,181818.19,60606.062,1
192.168.10.3,192.168.10.1,23289,1,1,16488.47,85.87746,0
192.168.10.3,192.168.10.1,60659,1,1,3989.5151,32.9712,0
192.168.10.14,157.240.2.35,117008445,6,4,5.332948,0.08546392,0
172.16.0.1,192.168.10.50,61,1,1,131147.55,32786.887,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.12,192.168.10.3,532,2,2,300751.88,7518.797,0
172.16.0.1,192.168.10.50,28,1,1,285714.28,71428.57,1
172.16.0.1,192.168.10.50,85,1,1,94117.65,23529.412,1
192.168.10.19,192.168.10.3,100348,2,2,3228.764,39.861282,0
192.168.10.5,192.168.10.3,243,2,2,1.728395e+06,16460.906,0
192.168.10.16,31.13.80.12,26737,4,1,1383.8501,187.00677,0
192.168.10.17,192.168.10.3,31258,2,2,10237.379,127.96724,0
192.168.10.5,23.52.155.27,115617874,16,14,19.806625,0.25947544,0
172.16.0.1,192.168.10.50,61,1,1,98360.66,32786.887,1
192.168.10.15,52.84.3.76,5589389,8,6,734.60626,2.504746,0
172.16.0.1,192.168.10.50,14,1,1,428571.44,142857.14,1
172.16.0.1,192.168.10.50,93,1,1,64516.13,21505.377,1
192.168.10.3,192.168.10.1,47338,1,1,4478.4316,42.249355,0
172.16.0.1,192.168.10.50,122,1,1,65573.77,16393.443,1
172.16.0.1,192.168.10.50,63,1,1,95238.09,31746.031,1
52.2.229.30,192.168.10.9,92,1,1,130434.78,21739.13,0
192.168.10.15,192.168.10.3,175,2,2,1.0971429e+06,22857.143,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.14,172.217.12.205,5072877,5,1,35.67995,1.1827608,0
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
192.168.10.19,52.54.195.143,51076,1,1,0.0,39.157333,0
192.168.10.3,192.168.10.1,60793,1,1,3026.6643,32.898525,0
192.168.10.12,192.168.10.3,234,2,2,1.1367521e+06,17094.018,0
192.168.10.19,23.56.3.183,112809768,48,57,628.9172,0.93077046,0
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.16,192.168.10.3,24001,2,2,9416.274,166.65973,0
172.16.0.1,192.168.10.50,84,1,1,95238.09,23809.523,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,13,1,1,615384.6,153846.16,1
192.168.10.8,192.168.10.3,199,2,2,1.839196e+06,20100.502,0
192.168.10.15,192.168.10.3,156,2,2,1.3589744e+06,25641.025,0
172.16.0.1,192.168.10.50,61,1,1,131147.55,32786.887,1
172.16.0.1,192.168.10.50,73,1,1,109589.04,27397.26,1
172.16.0.1,192.168.10.50,68,1,1,88235.3,29411.766,1
192.168.10.15,204.79.197.200,68823253,15,18,127.03555,0.47948912,0
192.168.10.50,172.16.0.1,7,1,1,1.1428571e+06,285714.28,0
172.16.0.1,192.168.10.50,75,1,1,106666.664,26666.666,1
172.16.0.1,192.168.10.50,51,1,1,117647.06,39215.688,1
192.168.10.9,192.168.10.50,193,1,1,62176.164,10362.694,0
52.17.82.217,192.168.10.14,4,2,0,9.25e+06,500000.0,0
192.168.10.3,65.52.108.189,77944,2,1,3284.4094,38.48917,0
192.168.10.9,192.168.10.3,30964,2,2,8590.621,129.18228,0
172.16.0.1,192.168.10.50,85,1,1,94117.65,23529.412,1
172.16.0.1,192.168.10.50,63,1,1,126984.125,31746.031,1
172.16.0.1,192.168.10.50,46,1,1,173913.05,43478.26,1
192.168.10.3,192.168.10.1,30540,1,1,3274.3943,65.487885,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,17,1,1,352941.2,117647.06,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.16,185.86.138.79,1016616,15,12,10839.885,26.5587,0
192.168.10.16,185.86.137.42,5456696,8,6,705.3719,2.5656552,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.12,192.168.10.3,171401,2,2,2357.0457,23.337088,0
172.16.0.1,192.168.10.50,88,1,1,90909.09,22727.273,1
172.16.0.1,192.168.10.50,18,1,1,333333.34,111111.11,1
192.168.10.3,192.168.10.1,69592,1,1,2988.8494,28.738935,0
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
172.16.0.1,192.168.10.50,25,1,1,320000.0,80000.0,1
172.16.0.1,192.168.10.50,37,1,1,216216.22,54054.055,1
54.210.245.188,192.168.10.15,3,2,0,4e+06,666666.7,0
172.16.0.1,192.168.10.50,5,1,1,1.6e+06,400000.0,1
172.16.0.1,192.168.10.50,54,1,1,148148.14,37037.035,1
172.217.7.132,192.168.10.17,85,1,1,0.0,23529.412,0
192.168.10.3,192.168.10.1,22149858,2,2,16.298073,0.18058807,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,71,1,1,112676.055,28169.014,1
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
192.168.10.50,172.16.0.1,128,1,1,46875.0,15625.0,0
172.16.0.1,192.168.10.50,51,1,1,156862.75,39215.688,1
192.168.10.19,104.97.125.186,1,2,0,1.2e+07,2e+06,0
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
192.168.10.8,172.217.11.1,115243451,16,15,24.600096,0.26899576,0
172.16.0.1,192.168.10.50,36,1,1,166666.67,55555.555,1
172.16.0.1,192.168.10.50,58,1,1,137931.03,34482.758,1
172.16.0.1,192.168.10.50,74,1,1,81081.08,27027.027,1
172.16.0.1,192.168.10.50,24,1,1,333333.34,83333.336,1
192.168.10.16,54.87.174.207,4973175,10,8,1090.6514,3.6194181,0
192.168.10.19,172.217.12.196,116530645,22,17,23.538872,0.3346759,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,74,1,1,108108.11,27027.027,1
172.16.0.1,192.168.10.50,62,1,1,129032.26,32258.064,1
192.168.10.14,192.168.10.50,1420762,39,46,6832.953,59.82705,0
151.101.46.2,192.168.10.12,3,2,0,1.03e+07,666666.7,0
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,73,1,1,109589.04,27397.26,1
172.16.0.1,192.168.10.50,92,1,1,65217.39,21739.13,1
192.168.10.25,173.241.242.220,959913,1,1,44.795727,2.083522,0
172.16.0.1,192.168.10.50,90,1,1,88888.89,22222.223,1
172.16.0.1,192.168.10.50,75,1,1,80000.0,26666.666,1
172.16.0.1,192.168.10.50,21,1,1,285714.28,95238.09,1
172.16.0.1,192.168.10.50,50,1,1,120000.0,40000.0,1
192.168.10.17,198.72.112.8,194,2,0,0.0,10309.278,0
172.16.0.1,192.168.10.50,68,1,1,88235.3,29411.766,1
192.168.10.17,172.217.10.38,116742686,62,64,621.3066,1.0792967,0
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.16,54.229.17.201,62469658,20,14,117.08084,0.5442642,0
172.16.0.1,192.168.10.50,62,1,1,129032.26,32258.064,1
192.168.10.8,192.168.10.3,30904,2,2,4271.2915,129.43309,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.19,192.168.10.50,170,1,1,0.0,11764.706,0
172.16.0.1,192.168.10.50,21,1,1,285714.28,95238.09,1
50.63.243.230,192.168.10.12,24,1,1,0.0,83333.336,0
172.16.0.1,192.168.10.50,18,1,1,333333.34,111111.11,1
192.168.10.15,52.54.186.98,91396779,19,17,66.45748,0.39388695,0
172.16.0.1,192.168.10.50,57,1,1,140350.88,35087.72,1
192.168.10.15,34.196.115.218,6003829,9,8,1083.1421,2.8315263,0
192.168.10.3,192.168.10.1,43732403,2,2,6.4254417,0.09146536,0
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
172.16.0.1,192.168.10.50,69,1,1,86956.52,28985.508,1
192.168.10.17,205.180.87.137,10630005,7,5,309.03088,1.12888,0
72.5.205.61,192.168.10.15,198,3,1,247474.75,20202.02,0
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
192.168.10.3,192.168.10.1,47465,1,1,3771.2,42.13631,0
192.168.10.3,192.168.10.1,54365,1,1,4874.4595,36.788376,0
192.168.10.8,192.168.10.3,48459,2,2,4787.5522,82.54401,0
172.16.0.1,192.168.10.50,56,1,1,107142.86,35714.285,1
192.168.10.3,192.168.10.1,45953377,2,2,10.423608,0.087044746,0
172.16.0.1,192.168.10.50,93,1,1,64516.13,21505.377,1
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
151.101.21.127,192.168.10.17,1,2,0,3.1e+07,2e+06,0
192.168.10.15,66.235.147.237,399637,12,10,13524.773,55.049957,0
192.168.10.3,192.168.10.1,61317,1,1,3604.2207,32.617382,0
192.168.10.3,192.168.10.1,47685,1,1,4550.6973,41.94191,0
172.16.0.1,192.168.10.50,77,1,1,77922.08,25974.025,1
172.16.0.1,192.168.10.50,2,1,1,3e+06,1e+06,1
192.168.10.50,192.168.10.16,91,1,1,0.0,21978.021,0
192.168.10.5,34.253.49.41,116309481,20,18,46.427856,0.32671455,0
192.168.10.12,192.168.10.3,46646,2,2,12348.326,85.75226,0
72.5.205.32,192.168.10.14,3,2,0,4e+06,666666.7,0
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,28,1,1,214285.72,71428.57,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,56,1,1,107142.86,35714.285,1
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
172.16.0.1,192.168.10.50,35,1,1,228571.42,57142.855,1
172.16.0.1,192.168.10.50,14,1,1,428571.44,142857.14,1
172.16.0.1,192.168.10.50,98,1,1,81632.66,20408.164,1
172.16.0.1,192.168.10.50,18,1,1,333333.34,111111.11,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.16,192.168.10.3,204,2,2,1.5784314e+06,19607.844,0
192.168.10.15,23.61.187.27,53728901,9,9,42.04441,0.33501524,0
192.168.10.14,192.168.10.3,158,2,2,1.2405064e+06,25316.455,0
172.217.10.102,192.168.10.14,3,2,0,4e+06,666666.7,0
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
192.168.10.15,192.168.10.3,194,2,2,1.185567e+06,20618.557,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,71,1,1,84507.04,28169.014,1
222.245.77.75,192.168.10.9,325,4,1,150769.23,15384.615,0
172.16.0.1,192.168.10.50,69,1,1,86956.52,28985.508,1
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
192.168.10.16,185.99.9.117,17976765,10,10,362.24536,1.1125473,0
192.168.10.12,192.168.10.3,208555,2,2,1937.1389,19.179592,0
172.16.0.1,192.168.10.50,100,1,1,60000.0,20000.0,1
192.168.10.3,192.168.10.1,45996,1,1,3782.9377,43.48204,0
192.168.10.19,192.168.10.3,84888,2,2,5418.905,47.12091,0
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
192.168.10.12,192.168.10.3,274,2,2,1.0583941e+06,14598.54,0
192.168.10.15,23.61.187.27,173,2,0,69364.164,11560.693,0
192.168.10.12,46.166.188.35,103143,1,1,0.0,19.390554,0
192.168.10.3,192.168.10.1,93631,1,1,1473.8708,21.360447,0
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
172.16.0.1,192.168.10.50,76,1,1,105263.16,26315.79,1
192.168.10.19,23.48.156.81,116882960,24,20,86.56522,0.37644494,0
172.16.0.1,192.168.10.50,47,1,1,170212.77,42553.19,1
172.16.0.1,192.168.10.50,19,1,1,421052.62,105263.16,1
192.168.10.14,204.44.79.6,16296,2,0,736.377,122.72951,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.15,104.152.141.70,7124,2,0,1684.4469,280.74115,0
199.167.65.22,192.168.10.12,61,1,1,0.0,32786.887,0
172.16.0.1,192.168.10.50,50,1,1,120000.0,40000.0,1
172.16.0.1,192.168.10.50,477,3,1,0.0,8385.744,1
172.16.0.1,192.168.10.50,75,1,1,106666.664,26666.666,1
192.168.10.5,216.58.219.206,117234362,24,30,346.07602,0.4606158,0
192.168.10.19,172.217.10.42,115933600,30,27,267.54108,0.49166074,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.16,23.194.141.179,113672280,33,50,410.73337,0.73016924,0
192.168.10.3,192.168.10.1,23941,1,1,6599.557,83.5387,0
192.168.10.3,192.168.10.1,30415,1,1,5359.1978,65.75703,0
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
